"id","name","barcode","list_price","standard_price","categ_id","uom_id"
"__export__.product_template_16505_923792a5","ZANDROS  .CAP 20/cap","","21.6","21.6","All / Medicine","Units"
"__export__.product_template_16506_12150c33","ZANOGLIDE 2/30mg 30/TAB","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_16507_88e889a5","ZANOGLIDE 4/30MG 30/TAB","","39.0","39.0","All / Medicine","Units"
"__export__.product_template_16508_af0ce5ee","ZAPIMERT 30MG 30TABS","","88.5","88.5","All / Medicine","Units"
"__export__.product_template_12850_544eb04f","ZARLODIP F.C.T.5 MG  160 MG 1","","32.4","32.4","All / Medicine","Units"
"__export__.product_template_12851_15946566","ZARO GEL 0.1 % 1 15 1","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_12852_8ccb69ef","ZARONTIN 250 MG  50 CAP","","120.0","120.0","All / Medicine","Units"
"__export__.product_template_12853_3c72974c","ZAROTEX  0.1% GEL","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_16509_e970b2c7","ZARROPRAZOLE 20/1100  28/TAB","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_12854_e6b3cc80","ZATHROTRUE 500 MG 3 TAB","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_12855_eae54aed","ZEDOTEFEN DROPS 1 MG 1 15 1","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_17201_bbd3a53c","ZEDOTEFEN SYRUP 1 MG  5ML 1 100 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_16510_4c714558","ZEDOTEFEN TABS 1 MG 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_16511_c5108fb8","ZEFFIX 100MG 28TAB","","260.0","260.0","All / Medicine","Units"
"__export__.product_template_12856_ab8bd433","ZEINA MOUTH  WASH","","11.8","11.8","All / Medicine","Units"
"__export__.product_template_12857_70b4941f","ZEINA VAG. DOUCH","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_16512_8b4c8ecc","ZELODEX  40MG7TAB","","75.0","75.0","All / Medicine","Units"
"__export__.product_template_12858_d6f4f5d0","ZEMADERMIN CREAM 1 20 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_12859_d41fa661","ZENTA CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12860_4ebe6a56","ZEROL CREAM","","95.0","95.0","All / Medicine","Units"
"__export__.product_template_12861_3c3a562a","ZESPERONE 2MG 10 TAB","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_12862_f9cc2acd","ZESPERONE 4MG 10/TAB","","45.0","45.0","All / Medicine","Units"
"__export__.product_template_12863_64990cbf","ZESTORETIC 20MG 10/TAB","","34.0","34.0","All / Medicine","Units"
"__export__.product_template_12864_18cc05b5","ZESTRIL  5MG10/TAB","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_16513_d6efadd1","ZESTRIL 10MG 10/TAB","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_16514_12a1a9c7","ZESTRIL 20MG10/TAB","","34.0","34.0","All / Medicine","Units"
"__export__.product_template_12865_bd957c2a","ZETACORT CREAM 1 15 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_16515_bac44eea","ZETAMIBE TABS 10 MG 1","","34.8","34.800000000000004","All / Medicine","Units"
"__export__.product_template_12866_93508c0a","ZETRAFENAC eye drops","","18.6","18.6","All / Medicine","Units"
"__export__.product_template_12867_61def402","ZILOSPORE SUSP 125 MG  5ML 1 60 1","","20.4","20.400000000000002","All / Medicine","Units"
"__export__.product_template_12868_2dd1b829","ZILOSPORE SUSP 250 MG  5ML 1 60 1","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_16516_07b4e55b","ZIMACAL 30/tab","","51.5","51.5","All / Medicine","Units"
"__export__.product_template_12869_df447bdd","ZINACEF 500MG 10/TAB","","45.0","45.0","All / Medicine","Units"
"__export__.product_template_16517_b850f08c","ZINACEF C.TAB 125 MG 10 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_16518_de31d9ed","ZINACEF C.TAB 250 MG 10 1","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_12870_96a4fe69","ZINACEF SUSP DRY 125 MG  5ML 1","","22.2","22.2","All / Medicine","Units"
"__export__.product_template_16519_1a9e2420","ZINC A.C.E. TABS 10 1","","9.3","9.3","All / Medicine","Units"
"__export__.product_template_12871_8cc1508c","ZINC OLIVE CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_17202_ef4627f7","ZINC ORIGIN SYRUP 10 MG  5ML 1 120 ML 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_12872_1cdc674f","ZINC PLUS TAB","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12873_bb7a3878","ZINCAVIT CAP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12874_93198705","ZINCFRIN COLLYRIUM 1 15 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_12875_12b06886","ZINCFRIN COLLYRIUM 1 15 ML 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_12876_55257159","ZINCOCIL CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12877_427062f0","ZINCODERM CREAM 50 GM","","35.0","35.0","All / Medicine","Units"
"__export__.product_template_12878_4dc444b9","ZINCOFACT CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12879_1e986e59","ZINCOMYCIN EYE DROPS 0.55 % 1 10 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_17203_02894930","ZINCOMYCIN SOLUT. 1 20 1","","8.5","8.5","All / Medicine","Units"
"__export__.product_template_12880_7afb1ce8","ZINCTRON   30/ CAPS","","40.5","40.5","All / Medicine","Units"
"__export__.product_template_12881_8d8b0e79","ZINNAT SUSP DRY 0.125 MG 1 50 1","","22.2","22.2","All / Medicine","Units"
"__export__.product_template_13550_5ea9d3da","ZINNAT VIAL DRY 250 MG 1","","8.5","8.5","All / Medicine","Units"
"__export__.product_template_12882_8078daf3","ZINO FILTER","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_13551_3be269dc","ZINOL VIAL 1 G 1","","16.2","16.2","All / Medicine","Units"
"__export__.product_template_13552_cf522552","ZINOL VIAL 250 MG 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_13553_f0f233ac","ZINOL VIAL 500 MG 1","","8.5","8.5","All / Medicine","Units"
"__export__.product_template_12883_121ba483","ZIRA GEL 1 20 1","","5.8","5.8","All / Medicine","Units"
"__export__.product_template_12884_3c5e019a","ZISROCIN 500MG 3/CAP","","32.5","32.5","All / Medicine","Units"
"__export__.product_template_12885_9a2f4681","ZISROCIN SUSP DRY 100 MG  5ML 1 30 1","","15.6","15.6","All / Medicine","Units"
"__export__.product_template_12886_8b191bfd","ZISROCIN SUSP DRY 100 MG 1 30 1","","15.6","15.6","All / Medicine","Units"
"__export__.product_template_12887_235b5248","ZITHRODOSE 500 MG 5 CAP","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_12888_e9fa0c7b","ZITHRODOSE SUSP DRY 100 MG  5ML 1 30 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_12889_80a72c22","ZITHRODOSE SUSP DRY 100 MG  5ML 1 45 1","","15.6","15.6","All / Medicine","Units"
"__export__.product_template_12890_c8f46c65","ZITHRODOSE SUSP DRY 100 MG  5ML 1 60 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_12891_d9393554","ZITHROKAN 500MG 3/CAP","","32.5","32.5","All / Medicine","Units"
"__export__.product_template_12892_c21c0e2f","ZITHROMAX 250MG 6/ CAPS","","79.0","79.0","All / Medicine","Units"
"__export__.product_template_12893_6764491d","ZITHROMAX SUSP DRY 200 MG  5ML 1 15 1","","31.2","31.2","All / Medicine","Units"
"__export__.product_template_12894_be521da9","ZITHRORIV SUSP 200 MG  5ML 1","","5.3","5.3","All / Medicine","Units"
"__export__.product_template_12895_726d96b1","ZITOXANAL 50MG 30/CAP","","21.5","21.5","All / Medicine","Units"
"__export__.product_template_12896_fc644d7b","ZOCOR 10MG 7/TAB","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_16520_afd4c442","ZOCOR 20MG 14/TAB","","80.0","80.0","All / Medicine","Units"
"__export__.product_template_16521_d4c7d41b","ZOCOR 40MG 14/TAB","","80.0","80.0","All / Medicine","Units"
"__export__.product_template_12897_9cd216fa","ZOCOZET 10/10 14/TAB","","60.0","60.0","All / Medicine","Units"
"__export__.product_template_16522_2c47717c","ZOCOZET 10/20 MG 14/ TAB","","63.0","63.0","All / Medicine","Units"
"__export__.product_template_16523_5e43eeaa","ZODIUM TABS 10 MG 10 1","","12.6","12.6","All / Medicine","Units"
"__export__.product_template_13264_ac48900e","ZOFATRONE AMP. IM IV 4 MG 1 2 ML 3","","49.5","49.5","All / Medicine","Units"
"__export__.product_template_13265_be170578","ZOFATRONE AMP. IM IV 8 MG 1 4 ML 3","","72.0","72.0","All / Medicine","Units"
"__export__.product_template_13266_19216682","ZOFRAN 4MG/2M  5/ AMP","","137.55","137.55","All / Medicine","Units"
"__export__.product_template_12898_8633da6d","ZOFRAN 8MG 10/TAB","","364.0","364.0","All / Medicine","Units"
"__export__.product_template_13267_1a222ec2","ZOFRAN 8MG/4ML 5/AMP","","260.0","260.0","All / Medicine","Units"
"__export__.product_template_13268_450bbe69","ZOLADEX 3.6MG 1/SYRINGE","","742.0","742.0","All / Medicine","Units"
"__export__.product_template_12899_f0e0a732","ZOLAM TABS 0.25 MG (10 TAB","","4.3","4.3","All / Medicine","Units"
"__export__.product_template_12900_4142074a","ZOLAM TABS 0.5 MG(10 TAB) 1","","5.75","5.75","All / Medicine","Units"
"__export__.product_template_16524_00d59640","ZOLAPAR TABS 0.25 MG 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_16525_9e89301d","ZOLAPAR TABS 2 MG 10 2","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_16526_e5f3e688","ZOLAPAR XR TABS 0.5 MG 10 2","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_16527_ecfc4c96","ZOLAPAR XR TABS 1 MG 10 2","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_12901_c501f338","ZOLIDOCYRL 200 MG 6 TAB","","160.0","160.0","All / Medicine","Units"
"__export__.product_template_12902_2fc82a34","ZOLIDOCYRL 200MG 6 TAB","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16528_da5cf5cf","ZOLLIPAK CAPS 15 MG 1","","22.2","22.2","All / Medicine","Units"
"__export__.product_template_16529_4b56ad6d","ZOLLIPAK CAPS 30 MG 1","","33.6","33.6","All / Medicine","Units"
"__export__.product_template_12903_9ce0a2ce","ZOMETA 4MG VIAL","","1350.0","1350.0","All / Medicine","Units"
"__export__.product_template_12904_07df1e96","ZOMIG 2.5MG 3/TAB","","35.0","35.0","All / Medicine","Units"
"__export__.product_template_12905_17c62c6f","ZONACIP EAR DROPS 1 15 1","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_16530_c5dac232","ZOPICLONE TABS 7.5 MG 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_16531_205370f2","ZORA-C 20/TAB","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_12906_9941ae28","ZOVIRAX 200/mg   10tab","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12907_5f9ec989","ZOVIRAX 400MG 10/TAB","","33.0","33.0","All / Medicine","Units"
"__export__.product_template_12908_79bfcac8","ZOVIRAX 5% CREAM","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_12909_11aa9d58","ZOVIRAX EYE OINT","","31.75","31.75","All / Medicine","Units"
"__export__.product_template_12910_d6aae320","ZURCAL  20MG 14/TAB","","41.5","41.5","All / Medicine","Units"
"__export__.product_template_12911_821772ac","ZURCAL 40MG 14/TAB","","46.0","46.0","All / Medicine","Units"
"__export__.product_template_17204_c304d815","ZYLOFEN SYRUP 1 100 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_17205_dcc146e0","ZYLOFEN SYRUP 1 120 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_16532_9dc5065d","ZYLOFEN TABS 1 MG 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_16533_a41aae4d","ZYLORIC 100 MG 30/ TABS","","16.25","16.25","All / Medicine","Units"
"__export__.product_template_16534_caeb83e1","ZYLORIC 300 MG 30/ TABS","","24.25","24.25","All / Medicine","Units"
"__export__.product_template_16535_6247f27a","ZYMAGALLIN TABS 30 1","","10.3","10.3","All / Medicine","Units"
"__export__.product_template_12912_2115bfe3","ZYMAR EYE DROP","","33.0","33.0","All / Medicine","Units"
"__export__.product_template_16536_3505aa29","ZYMOGEN forte 20/tab","","13.0","13.0","All / Medicine","Units"
"__export__.product_template_12913_236aca6d","ZYPREXA 10MG 7/TAB","","160.0","160.0","All / Medicine","Units"
"__export__.product_template_12914_97e88ce4","ZYPREXA 10MG 7TABS","","160.0","160.0","All / Medicine","Units"
"__export__.product_template_12915_2f4cd9af","ZYPREXA 10MG POWDER FOR INJECT","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_12916_a0339a8b","ZYPREXA 5MG 7TABS","","80.0","80.0","All / Medicine","Units"
"__export__.product_template_12917_170cad83","ZYPREXA 7.5MG 7TABS","","120.0","120.0","All / Medicine","Units"
"__export__.product_template_12918_61b9419a","ZYROVAZET 10/10 30/TAB","","108.0","108.0","All / Medicine","Units"
"__export__.product_template_12919_3937e732","ZYROVAZET 10/20 30TAB","","177.0","177.0","All / Medicine","Units"
"__export__.product_template_16537_9827dca0","ZYRTEC 10MG 20/TAB","","39.75","39.75","All / Medicine","Units"
"__export__.product_template_12920_1b5a35de","ZYVOX 1/VIAL","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12921_3ea9dc0d","alzmenda 5/mg 14/tab","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_16538_a8d068e6","atorstat 10 mg  14 f.c tab","","33.6","33.6","All / Medicine","Units"
"__export__.product_template_12922_d2424944","averozolid 600MG 10/tab","","110.75","110.75","All / Medicine","Units"
"__export__.product_template_12923_c1d05e69","below knee stocking","","463.0","463.0","All / Medicine","Units"
"__export__.product_template_12924_960a9663","bronchopro 100ml syrup","","11.25","11.25","All / Medicine","Units"
"__export__.product_template_12925_4976ca72","calci 1600 plus 30/cap","","36.0","36.0","All / Medicine","Units"
"__export__.product_template_13554_195ce5ca","ceftriaxon 1 gm khahera","","24.75","24.75","All / Medicine","Units"
"__export__.product_template_12926_f858cd80","colospatoraz 30/tab","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_16539_b0a18ede","convulex 300mg 40/cap","","77.0","77.0","All / Medicine","Units"
"__export__.product_template_12927_629319a6","covaprend 5/10mg 24/tab","","58.0","58.0","All / Medicine","Units"
"__export__.product_template_16540_d7829f8f","covaprendo 5/5mg 30/tab","","81.0","81.0","All / Medicine","Units"
"__export__.product_template_12928_a4a8f595","diax 12/cap","","10.5","10.5","All / Medicine","Units"
"__export__.product_template_12929_dbcc5744","emend cap","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12930_92f3d7e2","exjade 500mg 28/tab **********","","4950.0","4950.0","All / Medicine","Units"
"__export__.product_template_12931_89a076fa","felden 20mg 6 amp","","47.25","47.25","All / Medicine","Units"
"__export__.product_template_16668_bd6971ff","heel silicone","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12932_294389ea","hot strike gel","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_12933_01a2b61b","infusion set","","2.75","2.75","All / Medicine","Units"
"__export__.product_template_12934_1842f701","lamazi cllagen 10 sachets","","90.0","90.0","All / Medicine","Units"
"__export__.product_template_12935_c16a99f4","modasomil 200/mg tab","","180.0","180.0","All / Medicine","Units"
"__export__.product_template_12936_8d5f75a0","monozinc 20/cap","","27.48","27.48","All / Medicine","Units"
"__export__.product_template_16541_0b748f9e","normolive 20/cap","","28.8","28.8","All / Medicine","Units"
"__export__.product_template_16542_981a0730","omez 10mg 14/cap","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_12937_a0c91969","pivastalo 2mg 28tab","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16669_222bbe9f","plaster finger 1000/box","","50.0","50.0","All / Medicine","Units"
"__export__.product_template_16543_f233c01f","prostanorm 30/cap","","100.5","100.5","All / Medicine","Units"
"__export__.product_template_12938_b7d32ce1","pulmicort .25mg\ml 20 nebulizer  vial suspension","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16670_4806220b","rhinA CAST 5INCH","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12939_233251a6","senna lax tab","","9.8","9.8","All / Medicine","Units"
"__export__.product_template_16544_f7330e64","sinlerge 20/cap","","21.0","21.0","All / Medicine","Units"
"__export__.product_template_12940_6328f4e1","sofomerase 400 mg 28tabs","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_12941_b07223e4","soft neck support","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16671_76f5b728","surgical dressing 10*12cm","","36.25","36.25","All / Medicine","Units"
"__export__.product_template_16672_3b5f5d75","surgical dressing 10*18cm","","56.25","56.25","All / Medicine","Units"
"__export__.product_template_16673_ed1bbb19","surgical dressing 10*25cm","","75.0","75.0","All / Medicine","Units"
"__export__.product_template_16674_450b3f10","surgical dressing 6*8cm  100/one","","65.0","65.0","All / Medicine","Units"
"__export__.product_template_16675_25e22c7c","syringe 10cm","","78.14","78.14","All / Medicine","Units"
"__export__.product_template_12942_f6ff6f9f","tinifloxacin 10/tab","","39.75","39.75","All / Medicine","Units"
